"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CENPV.6",1.06383215571067e-168,-2.05473836387377,0.076,0.479,3.19149646713202e-165,"Endoderm","CENPV"
"NME1.4",4.19059631667376e-168,-2.26435889183522,0.058,0.469,1.25717889500213e-164,"Endoderm","NME1"
"ARL4A.6",1.46232742202213e-167,3.16185992281267,0.808,0.357,4.38698226606637e-164,"Endoderm","ARL4A"
"TFF3.2",2.03991274307238e-166,1.31073079405895,0.729,0.153,6.11973822921713e-163,"Endoderm","TFF3"
"RAB11FIP1.7",1.70289676439979e-165,5.25814203693644,0.762,0.327,5.10869029319937e-162,"Endoderm","RAB11FIP1"
"RPS23.6",6.81563521125005e-164,-2.17583848747054,0.113,0.533,2.04469056337502e-160,"Endoderm","RPS23"
"ZEB2.6",8.55454052385202e-163,-4.95140120466306,0.049,0.427,2.56636215715561e-159,"Endoderm","ZEB2"
"RPL41.5",5.11027702969864e-162,-1.7175535963682,0.095,0.525,1.53308310890959e-158,"Endoderm","RPL41"
"PRKAB2.5",2.8072343052649e-158,4.33269602006984,0.765,0.323,8.4217029157947e-155,"Endoderm","PRKAB2"
"NREP.6",2.76531292171432e-156,2.88051532111393,0.793,0.326,8.29593876514295e-153,"Endoderm","NREP"
"RPS8.5",9.38116359416718e-155,-1.78825863029639,0.11,0.523,2.81434907825015e-151,"Endoderm","RPS8"
"CD99.6",4.70544805920285e-154,5.40177454501599,0.784,0.353,1.41163441776085e-150,"Endoderm","CD99"
"BEX5.2",5.68517739945669e-154,3.3780114279793,0.65,0.163,1.70555321983701e-150,"Endoderm","BEX5"
"HSPD1.6",2.9484591336038e-153,-5.28525386944046,0.107,0.506,8.8453774008114e-150,"Endoderm","HSPD1"
"NRP2.7",1.42246042830643e-152,-4.29001455926067,0.046,0.376,4.26738128491928e-149,"Endoderm","NRP2"
"CD63.7",2.44591371932676e-152,0.284162444172616,0.827,0.385,7.33774115798027e-149,"Endoderm","CD63"
"PA2G4.7",2.10308458091277e-150,-2.05591504762873,0.07,0.48,6.3092537427383e-147,"Endoderm","PA2G4"
"SERINC5.5",4.20586123112561e-150,3.63835024435035,0.757,0.302,1.26175836933768e-146,"Endoderm","SERINC5"
"FRAS1.1",2.33165882531459e-147,5.60497755290214,0.651,0.15,6.99497647594377e-144,"Endoderm","FRAS1"
"FOXP1.5",3.54542413661983e-147,-1.03015265643318,0.793,0.326,1.06362724098595e-143,"Endoderm","FOXP1"
"ESRP1",7.78518240039808e-146,5.30546577359151,0.537,0.052,2.33555472011942e-142,"Endoderm","ESRP1"
"SPOCK1",1.01585095410962e-145,-1.35391749457443,0.565,0.072,3.04755286232887e-142,"Endoderm","SPOCK1"
"RPS2.4",4.06360383598772e-144,-1.58066584820636,0.148,0.559,1.21908115079632e-140,"Endoderm","RPS2"
"LY6E.5",5.98936572809023e-144,8.85908435856049,0.724,0.354,1.79680971842707e-140,"Endoderm","LY6E"
"PITPNC1.1",8.29127980887391e-143,1.4159721539795,0.648,0.18,2.48738394266217e-139,"Endoderm","PITPNC1"
"RPL10.5",1.63397113993203e-142,-1.71398562848633,0.143,0.507,4.9019134197961e-139,"Endoderm","RPL10"
"F11R.6",7.4394628617426e-142,-4.9066406222543,0.778,0.301,2.23183885852278e-138,"Endoderm","F11R"
"BCAT1.6",9.73792711946952e-142,-2.01839235253999,0.082,0.438,2.92137813584086e-138,"Endoderm","BCAT1"
"CALM1.6",1.07643620188796e-141,-2.16363091114305,0.8,0.392,3.22930860566389e-138,"Endoderm","CALM1"
"LAMB1.7",2.16898238458438e-141,1.24760522922687,0.769,0.332,6.50694715375314e-138,"Endoderm","LAMB1"
"MMP11.2",7.59005644969953e-141,3.83211817862429,0.671,0.153,2.27701693490986e-137,"Endoderm","MMP11"
"RPL17.4",1.30420205167282e-140,-1.63242131153755,0.14,0.543,3.91260615501845e-137,"Endoderm","RPL17"
"RRBP1.7",7.58862316409686e-137,8.99980121095265,0.757,0.348,2.27658694922906e-133,"Endoderm","RRBP1"
"NES.7",7.6465226445667e-137,-2.86137077318443,0.094,0.439,2.29395679337001e-133,"Endoderm","NES"
"PNRC1.5",3.74044828782524e-132,2.47256893475366,0.724,0.312,1.12213448634757e-128,"Endoderm","PNRC1"
"GSN.6",9.62565034984254e-132,3.20620581099973,0.811,0.396,2.88769510495276e-128,"Endoderm","GSN"
"CMTM8.6",1.02722995029976e-131,4.32724475446814,0.708,0.296,3.08168985089927e-128,"Endoderm","CMTM8"
"FAM184A",1.16591199142738e-131,2.01328666489987,0.648,0.193,3.49773597428214e-128,"Endoderm","FAM184A"
"IGFBP6.1",4.52539647507769e-130,3.16555682835253,0.568,0.093,1.35761894252331e-126,"Endoderm","IGFBP6"
"ACKR3",6.79365833357174e-129,7.70247081797661,0.489,0.07,2.03809750007152e-125,"Endoderm","ACKR3"
"GCNT1.2",1.89918625394013e-128,3.34429195365744,0.635,0.187,5.69755876182039e-125,"Endoderm","GCNT1"
"SERINC2.1",4.5584653808002e-128,10.3457593247016,0.633,0.178,1.36753961424006e-124,"Endoderm","SERINC2"
"FHL1.6",2.56200327945264e-127,-1.79826732619971,0.088,0.385,7.68600983835791e-124,"Endoderm","FHL1"
"COL4A6.5",1.2498249916046e-126,8.41541338156783,0.705,0.235,3.74947497481381e-123,"Endoderm","COL4A6"
"SEPTIN11.6",1.75665049284515e-126,-2.72956804619497,0.052,0.401,5.26995147853546e-123,"Endoderm","SEPTIN11"
"RPS24.5",1.88333706227812e-126,-1.61381050712204,0.152,0.517,5.65001118683437e-123,"Endoderm","RPS24"
"ANXA11.7",3.24414605687097e-126,-1.75518241575964,0.699,0.238,9.73243817061292e-123,"Endoderm","ANXA11"
"FEZ1.6",6.02371467182861e-125,-3.44385139588122,0.076,0.346,1.80711440154858e-121,"Endoderm","FEZ1"
"ABRACL.3",1.17869709096074e-124,2.63153226338351,0.793,0.402,3.53609127288223e-121,"Endoderm","ABRACL"
"POMC",2.42338914468282e-124,3.83142957906864,0.538,0.029,7.27016743404846e-121,"Endoderm","POMC"
"CYBA.5",1.81228714948655e-123,1.92242455704994,0.77,0.385,5.43686144845964e-120,"Endoderm","CYBA"
"CD164.7",3.06421111013871e-123,6.86329196710815,0.751,0.336,9.19263333041614e-120,"Endoderm","CD164"
"JUN.5",1.33047362241693e-122,1.11613931219618,0.708,0.238,3.99142086725078e-119,"Endoderm","JUN"
"SYNE4",1.07831357974662e-120,6.52177180503676,0.395,0.07,3.23494073923985e-117,"Endoderm","SYNE4"
"GCHFR.5",1.18621503799968e-120,1.90557933374609,0.657,0.237,3.55864511399903e-117,"Endoderm","GCHFR"
"TLCD4",2.21275426598294e-120,5.41916163837863,0.565,0.112,6.63826279794882e-117,"Endoderm","TLCD4"
"XBP1.6",3.82050441995143e-120,9.59020930633032,0.744,0.347,1.14615132598543e-116,"Endoderm","XBP1"
"RPL12.5",5.34688737959228e-119,-1.62890007419761,0.137,0.494,1.60406621387768e-115,"Endoderm","RPL12"
"TMEM97.7",4.25978305556128e-118,-2.60477118676175,0.095,0.465,1.27793491666838e-114,"Endoderm","TMEM97"
"IFI16.1",3.83932708293378e-117,3.10853159656636,0.623,0.138,1.15179812488013e-113,"Endoderm","IFI16"
"FAM174B",4.52954976024159e-117,5.99860070400675,0.547,0.084,1.35886492807248e-113,"Endoderm","FAM174B"
"RPL13.3",5.37943830787077e-117,-1.31868531511207,0.182,0.539,1.61383149236123e-113,"Endoderm","RPL13"
"PTPN13.6",3.02738349530872e-116,6.57727131081531,0.708,0.346,9.08215048592617e-113,"Endoderm","PTPN13"
"C12orf49.4",6.3080836133951e-116,8.8734769549146,0.677,0.273,1.89242508401853e-112,"Endoderm","C12orf49"
"STARD10.1",1.6102985324868e-114,-0.523115208500425,0.677,0.204,4.83089559746039e-111,"Endoderm","STARD10"
"DHRS3.2",2.08352100163923e-114,5.55684321616232,0.608,0.136,6.25056300491768e-111,"Endoderm","DHRS3"
"JPH1.1",2.98867710398342e-114,0.903043436019914,0.538,0.122,8.96603131195026e-111,"Endoderm","JPH1"
"SFRP1.7",5.95677351685866e-114,-3.55545928499136,0.067,0.421,1.7870320550576e-110,"Endoderm","SFRP1"
"OCIAD2.6",1.64396361237385e-111,-2.39892714560105,0.738,0.382,4.93189083712156e-108,"Endoderm","OCIAD2"
"ARHGAP10.6",1.71323104287392e-111,-0.498410250484961,0.7,0.257,5.13969312862176e-108,"Endoderm","ARHGAP10"
"ABCC4",1.97989087693705e-111,5.35391665831952,0.523,0.118,5.93967263081114e-108,"Endoderm","ABCC4"
"NTRK2.7",2.89428753587337e-111,-9.8850519445254,0.021,0.299,8.68286260762011e-108,"Endoderm","NTRK2"
"VTN.2",1.73271720125482e-110,1.5598026046165,0.559,0.102,5.19815160376447e-107,"Endoderm","VTN"
"TNFRSF12A.3",3.22950205718944e-110,-0.588568394491,0.632,0.216,9.68850617156832e-107,"Endoderm","TNFRSF12A"
"RIMKLA",3.20297481502916e-109,2.81570299741676,0.452,0.069,9.60892444508748e-106,"Endoderm","RIMKLA"
"EIF5A.5",7.23182606752556e-109,-1.70232212715791,0.133,0.481,2.16954782025767e-105,"Endoderm","EIF5A"
"S100A16.1",2.27470929687939e-107,9.87674537241079,0.617,0.223,6.82412789063818e-104,"Endoderm","S100A16"
"UBE2H.6",5.25793059330868e-107,-3.92849218432785,0.724,0.362,1.5773791779926e-103,"Endoderm","UBE2H"
"PLCL1",6.31638153221231e-107,-1.17262905701427,0.525,0.041,1.89491445966369e-103,"Endoderm","PLCL1"
"ZIC2.7",9.75210329573455e-107,-5.24552212706226,0.051,0.413,2.92563098872036e-103,"Endoderm","ZIC2"
"TPM2.6",4.20236557477253e-106,-3.04288049854964,0.124,0.411,1.26070967243176e-102,"Endoderm","TPM2"
"RPS3.3",1.41762343054221e-105,-1.34940119340909,0.164,0.517,4.25287029162663e-102,"Endoderm","RPS3"
"TYMS.4",4.25683680138322e-104,-1.92900600502387,0.134,0.464,1.27705104041497e-100,"Endoderm","TYMS"
"TPD52L1.1",7.72627767483956e-104,7.29681187561948,0.562,0.152,2.31788330245187e-100,"Endoderm","TPD52L1"
"FRMD4B.4",6.51050720922684e-103,7.42859358556642,0.645,0.248,1.95315216276805e-99,"Endoderm","FRMD4B"
"ATP1A2.4",8.71143693826559e-103,-3.67729413563121,0.034,0.361,2.61343108147968e-99,"Endoderm","ATP1A2"
"SERPINB6.2",1.06275028633517e-102,-2.26022293841071,0.602,0.182,3.1882508590055e-99,"Endoderm","SERPINB6"
"PLD3.6",3.10735062359639e-102,1.15492956273036,0.735,0.351,9.32205187078917e-99,"Endoderm","PLD3"
"DANCR.6",4.52100622815354e-102,-8.56103676516931,0.124,0.457,1.35630186844606e-98,"Endoderm","DANCR"
"TLE5.5",1.71077897356624e-101,2.16192626618802,0.754,0.376,5.13233692069872e-98,"Endoderm","TLE5"
"SKIL.7",3.99197080051509e-101,2.50363848636214,0.647,0.293,1.19759124015453e-97,"Endoderm","SKIL"
"FGFBP3.6",1.48880814708695e-100,-2.24146473177193,0.085,0.439,4.46642444126084e-97,"Endoderm","FGFBP3"
"FBLN2.1",2.66280544033891e-100,0.588770688854344,0.593,0.158,7.98841632101672e-97,"Endoderm","FBLN2"
"RPL32.5",5.8767011349945e-100,-1.51348350243764,0.186,0.496,1.76301034049835e-96,"Endoderm","RPL32"
"TCF4.3",1.50695096717668e-99,2.61019069995306,0.721,0.375,4.52085290153005e-96,"Endoderm","TCF4"
"DRAXIN.7",7.01489370976762e-99,-6.79812991357682,0.094,0.377,2.10446811293029e-95,"Endoderm","DRAXIN"
"RPL7A.4",3.30067971647418e-98,-1.32487619267814,0.186,0.515,9.90203914942255e-95,"Endoderm","RPL7A"
"MMD.4",4.19894541907722e-98,7.11577351908457,0.665,0.339,1.25968362572317e-94,"Endoderm","MMD"
"FGD6.1",1.34372442224375e-96,1.95236140930815,0.584,0.208,4.03117326673125e-93,"Endoderm","FGD6"
"FARP1.6",3.59943304652814e-96,2.07203213266608,0.721,0.365,1.07982991395844e-92,"Endoderm","FARP1"
"SRSF3.7",1.18944744327912e-95,-3.70363640655937,0.164,0.487,3.56834232983735e-92,"Endoderm","SRSF3"
"DHRS7.7",1.49514503748138e-95,3.85426688904474,0.702,0.334,4.48543511244415e-92,"Endoderm","DHRS7"
"RPL13A.4",9.06636100602919e-95,0.401059422155784,0.18,0.493,2.71990830180876e-91,"Endoderm","RPL13A"
"TPM1.5",1.98590100393572e-94,0.673818206654351,0.629,0.291,5.95770301180717e-91,"Endoderm","TPM1"
"ERRFI1.1",4.31429649719739e-94,1.20980645601432,0.566,0.134,1.29428894915922e-90,"Endoderm","ERRFI1"
"PBX1.6",5.7234902957856e-94,2.64328151745051,0.706,0.38,1.71704708873568e-90,"Endoderm","PBX1"
"PTPRZ1.6",6.09410876227997e-94,-3.32542283616368,0.051,0.366,1.82823262868399e-90,"Endoderm","PTPRZ1"
"PERP.6",1.1102767857038e-93,-1.54049430594985,0.689,0.337,3.3308303571114e-90,"Endoderm","PERP"
"LAMA1.4",1.7360422241397e-93,7.19588722919719,0.626,0.279,5.2081266724191e-90,"Endoderm","LAMA1"
"HMGCS1.5",1.92524532622864e-93,-1.80468788669741,0.142,0.416,5.77573597868593e-90,"Endoderm","HMGCS1"
"CRABP1.7",3.48796914173519e-92,-1.72909046168915,0.006,0.282,1.04639074252056e-88,"Endoderm","CRABP1"
"PGM2L1.3",4.55207213595002e-92,7.50331705599776,0.59,0.233,1.36562164078501e-88,"Endoderm","PGM2L1"
"JPT1.2",6.4974208172845e-92,-1.79507390905473,0.168,0.46,1.94922624518535e-88,"Endoderm","JPT1"
"CST3.7",9.55869260882717e-92,-4.95723744270546,0.706,0.371,2.86760778264815e-88,"Endoderm","CST3"
"S100A11.6",1.29310637746566e-91,1.12121597981908,0.68,0.31,3.87931913239697e-88,"Endoderm","S100A11"
"FDPS.5",1.36173127046945e-91,-1.38742693971393,0.179,0.463,4.08519381140835e-88,"Endoderm","FDPS"
"FST.3",1.45012423004115e-91,0.730020484656846,0.59,0.208,4.35037269012344e-88,"Endoderm","FST"
"OLFML3.5",2.03949148534245e-91,-1.00795506908592,0.653,0.249,6.11847445602734e-88,"Endoderm","OLFML3"
"SQSTM1.6",2.20590421232557e-91,3.25933684277539,0.706,0.344,6.61771263697673e-88,"Endoderm","SQSTM1"
"HSP90AB1.6",4.00525335877422e-91,-7.64061090508322,0.192,0.514,1.20157600763227e-87,"Endoderm","HSP90AB1"
"FOXA3",4.42086416363109e-91,3.76081841622638,0.499,0.114,1.32625924908933e-87,"Endoderm","FOXA3"
"ID4.2",5.13090684536867e-91,0.909318076376932,0.595,0.2,1.5392720536106e-87,"Endoderm","ID4"
"PXDN.7",1.60784320175167e-90,0.50879271699749,0.72,0.377,4.82352960525502e-87,"Endoderm","PXDN"
"MALAT1.5",1.99083089607318e-90,1.21652865916529,0.729,0.366,5.97249268821953e-87,"Endoderm","MALAT1"
"ASAH1.7",1.37488299996235e-89,-1.05354756782053,0.732,0.373,4.12464899988705e-86,"Endoderm","ASAH1"
"EIF4EBP1.7",4.56804860184752e-89,-2.67827511857747,0.073,0.39,1.37041458055426e-85,"Endoderm","EIF4EBP1"
"UTRN.7",6.3206244995426e-89,1.62788981793021,0.715,0.36,1.89618734986278e-85,"Endoderm","UTRN"
"NCL.5",2.80901266255249e-88,-1.85605953673542,0.168,0.473,8.42703798765748e-85,"Endoderm","NCL"
"PTMA.7",4.13688448064294e-88,-3.6716719006093,0.188,0.535,1.24106534419288e-84,"Endoderm","PTMA"
"FSTL1.7",1.8670641317638e-87,0.705160096119735,0.699,0.346,5.60119239529141e-84,"Endoderm","FSTL1"
"CTSB.5",4.74663310062251e-87,2.92859567132691,0.657,0.306,1.42398993018675e-83,"Endoderm","CTSB"
"CDH2.6",1.67685866025045e-86,3.4307889151327,0.689,0.384,5.03057598075134e-83,"Endoderm","CDH2"
"C10orf82",2.30459023925117e-86,3.14234421178889,0.39,0.047,6.91377071775351e-83,"Endoderm","C10orf82"
"RPS18.4",2.43268239939727e-86,-1.18654251931643,0.224,0.536,7.29804719819182e-83,"Endoderm","RPS18"
"CELF4",3.43041040366342e-86,2.82436483188167,0.386,0.099,1.02912312109903e-82,"Endoderm","CELF4"
"LDHA.6",4.15185791641168e-86,-0.948381738681377,0.152,0.44,1.2455573749235e-82,"Endoderm","LDHA"
"MYSM1.3",5.35909899171628e-86,-1.59586183015539,0.639,0.301,1.60772969751488e-82,"Endoderm","MYSM1"
"ICA1.1",1.11307368583419e-85,2.01758434151485,0.44,0.106,3.33922105750256e-82,"Endoderm","ICA1"
"GPC6.7",2.4395843634735e-85,1.94360574597289,0.639,0.256,7.3187530904205e-82,"Endoderm","GPC6"
"MYCN.6",2.67452299312913e-85,-3.31108294491096,0.067,0.363,8.02356897938738e-82,"Endoderm","MYCN"
"ARHGEF35.1",4.08101122797783e-85,2.34538168905448,0.37,0.049,1.22430336839335e-81,"Endoderm","ARHGEF35"
"BMP3.2",4.4465276113636e-85,2.82521027697847,0.493,0.105,1.33395828340908e-81,"Endoderm","BMP3"
"TTYH1.7",4.74382929348635e-85,-2.0546191327432,0.057,0.408,1.42314878804591e-81,"Endoderm","TTYH1"
"COL2A1.6",1.69997514790059e-84,-1.36346823650786,0.575,0.265,5.09992544370176e-81,"Endoderm","COL2A1"
"CNKSR3.6",2.78838676293643e-84,-6.41991623186517,0.089,0.394,8.36516028880928e-81,"Endoderm","CNKSR3"
"IDS.6",2.87289550907481e-84,8.52562346104129,0.596,0.268,8.61868652722444e-81,"Endoderm","IDS"
"PTPN14.6",3.3749655679116e-84,4.37274040761784,0.68,0.353,1.01248967037348e-80,"Endoderm","PTPN14"
"BMP4.4",3.8503733042116e-84,0.355694267431627,0.556,0.206,1.15511199126348e-80,"Endoderm","BMP4"
"DAB1.1",7.62296566253397e-84,1.3232918555624,0.463,0.119,2.28688969876019e-80,"Endoderm","DAB1"
"CD74.2",2.49182730638443e-83,-1.7528549422004,0.478,0.193,7.4754819191533e-80,"Endoderm","CD74"
"CKB.7",2.72198414955038e-82,-4.41831697924066,0.113,0.473,8.16595244865115e-79,"Endoderm","CKB"
"UCP2.7",7.9124198496158e-82,-2.38198093771503,0.687,0.362,2.37372595488474e-78,"Endoderm","UCP2"
"FDFT1.4",8.33656848447362e-82,-5.23642468550866,0.197,0.462,2.50097054534209e-78,"Endoderm","FDFT1"
"RPL39.6",1.00203219091558e-81,-1.61244578389294,0.179,0.482,3.00609657274673e-78,"Endoderm","RPL39"
"AGO1.5",1.19630433666596e-81,10.7207791527577,0.639,0.325,3.58891300999787e-78,"Endoderm","AGO1"
"ATP6V1G1.7",1.64195794136424e-81,-0.950523035679925,0.726,0.415,4.92587382409273e-78,"Endoderm","ATP6V1G1"
"CYCS.6",2.64265283405041e-81,-2.67315016492631,0.201,0.467,7.92795850215122e-78,"Endoderm","CYCS"
"MBP.1",5.21647712563003e-81,3.59976760813141,0.446,0.082,1.56494313768901e-77,"Endoderm","MBP"
"RANBP1.6",5.7946580212808e-81,-1.54709164199814,0.182,0.491,1.73839740638424e-77,"Endoderm","RANBP1"
"CD24.7",6.21532596386233e-81,1.63920038725385,0.721,0.399,1.8645977891587e-77,"Endoderm","CD24"
"HMGB1.7",2.00453690940181e-80,-8.53326654936167,0.219,0.515,6.01361072820542e-77,"Endoderm","HMGB1"
"AHNAK.5",4.05434413483018e-79,-3.57046753028936,0.648,0.295,1.21630324044905e-75,"Endoderm","AHNAK"
"DNAJC15.7",4.47015735852212e-79,6.34065697769069,0.68,0.356,1.34104720755663e-75,"Endoderm","DNAJC15"
"RPS4X.6",6.2514818746104e-79,-1.21606380108163,0.183,0.486,1.87544456238312e-75,"Endoderm","RPS4X"
"NPL",1.18702862796432e-78,6.98050462644777,0.396,0.063,3.56108588389297e-75,"Endoderm","NPL"
"FLRT3.4",2.44025788417253e-78,2.32356902439375,0.569,0.2,7.3207736525176e-75,"Endoderm","FLRT3"
"RCAN3.1",3.83372468527332e-78,-3.32838300113523,0.48,0.17,1.150117405582e-74,"Endoderm","RCAN3"
"TMED9.6",7.70084386207161e-78,-0.284500479055187,0.699,0.373,2.31025315862148e-74,"Endoderm","TMED9"
"DUSP6.5",1.61206440742447e-77,-2.63158088119829,0.092,0.41,4.83619322227341e-74,"Endoderm","DUSP6"
"ITM2B.6",1.63811175477933e-77,-4.18048262838689,0.715,0.375,4.91433526433798e-74,"Endoderm","ITM2B"
"KDM5B.7",1.73021861545713e-77,-4.86437156476463,0.717,0.394,5.19065584637138e-74,"Endoderm","KDM5B"
"MFAP2.5",2.84797944554723e-77,1.76677893649551,0.702,0.384,8.5439383366417e-74,"Endoderm","MFAP2"
"PSAT1.6",3.75558511419484e-77,-8.01699604573053,0.098,0.383,1.12667553425845e-73,"Endoderm","PSAT1"
"CGN",7.40946522249414e-77,7.46551859635215,0.45,0.119,2.22283956674824e-73,"Endoderm","CGN"
"ACSL1",5.41756333433924e-76,1.78971118054951,0.393,0.075,1.62526900030177e-72,"Endoderm","ACSL1"
"PKP2.2",1.08619497634386e-75,-2.98075759346028,0.566,0.209,3.25858492903157e-72,"Endoderm","PKP2"
"TSC22D1.3",1.34692868303386e-75,1.17825428002676,0.692,0.387,4.04078604910158e-72,"Endoderm","TSC22D1"
"ESPN.1",1.98143363661719e-75,4.07210950372991,0.326,0.069,5.94430090985156e-72,"Endoderm","ESPN"
"NEU1.7",6.59112176444306e-75,1.24244509650648,0.687,0.37,1.97733652933292e-71,"Endoderm","NEU1"
"FZD7.3",6.85181789652509e-75,7.55378280130481,0.642,0.352,2.05554536895753e-71,"Endoderm","FZD7"
"MYH9.7",3.3976480225682e-74,2.76939929777171,0.654,0.346,1.01929440677046e-70,"Endoderm","MYH9"
"TMSB15A.6",4.81576200626259e-74,-2.58057008717475,0.161,0.459,1.44472860187878e-70,"Endoderm","TMSB15A"
"TACC1.2",5.02065966803955e-74,10.4969724235542,0.559,0.211,1.50619790041187e-70,"Endoderm","TACC1"
"IGFBP5.7",8.95971220461229e-74,0.474389788726304,0.548,0.279,2.68791366138369e-70,"Endoderm","IGFBP5"
"MCM7.7",1.46614319230292e-73,-3.20657844724433,0.168,0.447,4.39842957690877e-70,"Endoderm","MCM7"
"LIX1.7",2.30178845710552e-73,-2.62771606349445,0.034,0.325,6.90536537131656e-70,"Endoderm","LIX1"
"FREM2.1",1.22872830692146e-72,1.11294459832696,0.49,0.145,3.68618492076439e-69,"Endoderm","FREM2"
"HAPLN3.2",1.61035723411375e-72,-2.35905299157439,0.468,0.155,4.83107170234125e-69,"Endoderm","HAPLN3"
"TMEM265",2.22153855336049e-72,2.8301841726202,0.304,0.074,6.66461566008147e-69,"Endoderm","TMEM265"
"ANXA2.6",3.7167738541569e-72,1.80049371697953,0.623,0.342,1.11503215624707e-68,"Endoderm","ANXA2"
"LYPD1.1",9.07608536713569e-72,-0.596139166043008,0.545,0.144,2.72282561014071e-68,"Endoderm","LYPD1"
"SNHG17.6",1.10844774621682e-71,-9.95546655519817,0.18,0.381,3.32534323865045e-68,"Endoderm","SNHG17"
"CRABP2.7",2.04174852146451e-71,-3.64800653681194,0.067,0.433,6.12524556439352e-68,"Endoderm","CRABP2"
"KDELR1.5",6.92233316257394e-71,0.49658505028043,0.706,0.394,2.07669994877218e-67,"Endoderm","KDELR1"
"SLC25A5.6",9.67118439664357e-71,-1.72988777459121,0.139,0.455,2.90135531899307e-67,"Endoderm","SLC25A5"
"PLSCR1.4",1.20029171544588e-70,4.39215103326491,0.551,0.211,3.60087514633763e-67,"Endoderm","PLSCR1"
"KIAA1217.1",4.96819471208253e-70,8.86192288724635,0.544,0.201,1.49045841362476e-66,"Endoderm","KIAA1217"
"ALPK3",5.30330710155577e-70,4.15006195634377,0.325,0.065,1.59099213046673e-66,"Endoderm","ALPK3"
"RSPO3",1.37649607733749e-69,2.85218862168918,0.431,0.062,4.12948823201248e-66,"Endoderm","RSPO3"
"EMP3.6",6.71837654475281e-69,-2.81389741128981,0.083,0.37,2.01551296342584e-65,"Endoderm","EMP3"
"DMD.5",9.45940390749779e-69,3.67974041507201,0.587,0.237,2.83782117224934e-65,"Endoderm","DMD"
"MITF",1.25540256136114e-68,3.61247050522219,0.428,0.035,3.76620768408344e-65,"Endoderm","MITF"
"MGST1.7",1.34268827428586e-68,-3.41603622791409,0.213,0.458,4.02806482285758e-65,"Endoderm","MGST1"
"TLE1.5",4.78088187647149e-68,-3.18757684176568,0.624,0.324,1.43426456294145e-64,"Endoderm","TLE1"
"PPP3CA.6",1.45545901562368e-67,-0.944981711370595,0.59,0.292,4.36637704687104e-64,"Endoderm","PPP3CA"
"RNASET2.6",3.63348035488214e-67,-8.03858132027634,0.581,0.293,1.09004410646464e-63,"Endoderm","RNASET2"
"TMSB4X.6",1.83246614714416e-66,0.706856265797972,0.589,0.316,5.49739844143247e-63,"Endoderm","TMSB4X"
"HMGN2.5",3.64870037922936e-66,-1.29119831169459,0.216,0.5,1.09461011376881e-62,"Endoderm","HMGN2"
"SRSF7.7",4.24776954966274e-66,-3.77810994316907,0.215,0.462,1.27433086489882e-62,"Endoderm","SRSF7"
"MXD4.6",6.98708377072861e-66,1.10471360574302,0.651,0.339,2.09612513121858e-62,"Endoderm","MXD4"
"MYL12A.6",7.13732252532243e-66,2.17238112300546,0.68,0.388,2.14119675759673e-62,"Endoderm","MYL12A"
"MYL6.7",7.70045237051805e-66,1.80667462184257,0.656,0.373,2.31013571115541e-62,"Endoderm","MYL6"
"UBE2S.6",1.07181601332067e-65,-1.06394633723377,0.174,0.426,3.21544803996202e-62,"Endoderm","UBE2S"
"TUBB6.6",2.26621018052634e-65,-1.77970799058329,0.121,0.377,6.79863054157901e-62,"Endoderm","TUBB6"
"SACS.6",2.29849810765266e-65,-2.57118713109105,0.148,0.403,6.89549432295797e-62,"Endoderm","SACS"
"SERPINI1.1",4.86105765721483e-65,3.48313799257579,0.449,0.112,1.45831729716445e-61,"Endoderm","SERPINI1"
"TJP1.7",1.48273050613383e-64,1.24688736206541,0.671,0.386,4.44819151840149e-61,"Endoderm","TJP1"
